Var1,Var2,Overlap,Dissimilarity,Transfer_1,Transfer_2,Inoculum_1,Inoculum_2,Same_Inoculum,Same_Transfer
Glucose.6.2.10,Glucose.6.5.4,0.874816983894583,0.0694784001316971,10,4,6,6,TRUE,FALSE
Glucose.6.3.10,Glucose.6.5.4,0.874457012692279,0.109658316507268,10,4,6,6,TRUE,FALSE
Glucose.6.4.10,Glucose.6.5.4,0.874816983894583,0.0675484819494663,10,4,6,6,TRUE,FALSE
Glucose.6.5.10,Glucose.6.5.4,0.874816983894583,0.110452848669273,10,4,6,6,TRUE,FALSE
Glucose.6.6.10,Glucose.6.5.4,0.872161122271783,0.413191121242824,10,4,6,6,TRUE,FALSE
Glucose.6.7.10,Glucose.6.5.4,0.874816983894583,0.00965427689492117,10,4,6,6,TRUE,FALSE
Glucose.6.8.10,Glucose.6.5.4,0.876037091264031,0.0319999410538103,10,4,6,6,TRUE,FALSE
Glucose.2.1.11,Glucose.6.5.4,0.278732825870876,0.00689815380197803,11,4,2,6,FALSE,FALSE
Glucose.2.2.11,Glucose.6.5.4,0.714670911857838,0.0307578840419809,11,4,2,6,FALSE,FALSE
Glucose.2.3.11,Glucose.6.5.4,0.537408360043792,0.454379976039073,11,4,2,6,FALSE,FALSE
Glucose.2.4.11,Glucose.6.5.4,0.430309182272292,0,11,4,2,6,FALSE,FALSE
Glucose.2.5.11,Glucose.6.5.4,0.715552301935904,0.228243251516787,11,4,2,6,FALSE,FALSE
Glucose.2.6.11,Glucose.6.5.4,0.459662688104572,0.787998550244263,11,4,2,6,FALSE,FALSE
Glucose.2.7.11,Glucose.6.5.4,0.734504445093638,0.29556214999999,11,4,2,6,FALSE,FALSE
Glucose.2.8.11,Glucose.6.5.4,0.276227052191686,0,11,4,2,6,FALSE,FALSE
Glucose.6.1.11,Glucose.6.5.4,0.876037091264031,0.401037210144129,11,4,6,6,TRUE,FALSE
Glucose.6.2.11,Glucose.6.5.4,0.874816983894583,0.476272874447951,11,4,6,6,TRUE,FALSE
Glucose.6.3.11,Glucose.6.5.4,0.876037091264031,0.264599647582539,11,4,6,6,TRUE,FALSE
Glucose.6.4.11,Glucose.6.5.4,0.874816983894583,0.345557572365052,11,4,6,6,TRUE,FALSE
Glucose.6.5.11,Glucose.6.5.4,0.876037091264031,0.311936504705831,11,4,6,6,TRUE,FALSE
Glucose.6.6.11,Glucose.6.5.4,0.852550956572464,0.0952295886178897,11,4,6,6,TRUE,FALSE
Glucose.6.7.11,Glucose.6.5.4,0.874816983894583,0.412272022868446,11,4,6,6,TRUE,FALSE
Glucose.6.8.11,Glucose.6.5.4,0.876037091264031,0.402525973912485,11,4,6,6,TRUE,FALSE
Glucose.2.1.12,Glucose.6.5.4,0.127016656553229,0.513004039641071,12,4,2,6,FALSE,FALSE
Glucose.2.2.12,Glucose.6.5.4,0.714934445896361,0.192253136990629,12,4,2,6,FALSE,FALSE
Glucose.2.3.12,Glucose.6.5.4,0.235295284932443,0.0297903123403838,12,4,2,6,FALSE,FALSE
Glucose.2.4.12,Glucose.6.5.4,0.118670628669331,0,12,4,2,6,FALSE,FALSE
Glucose.2.5.12,Glucose.6.5.4,0.643959762481097,0.27961795476119,12,4,2,6,FALSE,FALSE
Glucose.2.6.12,Glucose.6.5.4,0.12688695805649,0.333127615357334,12,4,2,6,FALSE,FALSE
Glucose.2.7.12,Glucose.6.5.4,0.535945422329024,0.0869459600271312,12,4,2,6,FALSE,FALSE
Glucose.2.8.12,Glucose.6.5.4,0.588313850619406,0.0226601832620608,12,4,2,6,FALSE,FALSE
Glucose.6.1.12,Glucose.6.5.4,0.876037091264031,0.412365634418066,12,4,6,6,TRUE,FALSE
Glucose.6.2.12,Glucose.6.5.4,0.874816983894583,0.0415931475627641,12,4,6,6,TRUE,FALSE
Glucose.6.3.12,Glucose.6.5.4,0.866164241600606,0.129572884307378,12,4,6,6,TRUE,FALSE
Glucose.6.4.12,Glucose.6.5.4,0.875935008781385,0.184763349710878,12,4,6,6,TRUE,FALSE
Glucose.6.5.12,Glucose.6.5.4,0.87754856210118,0.279155657925101,12,4,6,6,TRUE,FALSE
Glucose.6.6.12,Glucose.6.5.4,0.871654787424298,0.119020473648695,12,4,6,6,TRUE,FALSE
Glucose.6.7.12,Glucose.6.5.4,0.876037091264031,0.055415715854456,12,4,6,6,TRUE,FALSE
Glucose.6.8.12,Glucose.6.5.4,0.979827538787055,0.294679828621236,12,4,6,6,TRUE,FALSE
Glucose.6.7.4,Glucose.6.6.4,0.91181269375102,0.24490751214593,4,4,6,6,TRUE,TRUE
Glucose.6.8.4,Glucose.6.6.4,1,0.590759203657306,4,4,6,6,TRUE,TRUE
Glucose.2.1.5,Glucose.6.6.4,0.306013914119729,0.134649210796725,5,4,2,6,FALSE,FALSE
Glucose.2.2.5,Glucose.6.6.4,0.582206191196481,0,5,4,2,6,FALSE,FALSE
Glucose.2.3.5,Glucose.6.6.4,0.345057636499502,0.289290026631901,5,4,2,6,FALSE,FALSE
Glucose.2.4.5,Glucose.6.6.4,0.0027612536034407,0,5,4,2,6,FALSE,FALSE
Glucose.2.5.5,Glucose.6.6.4,0.550715179202697,0,5,4,2,6,FALSE,FALSE
Glucose.2.6.5,Glucose.6.6.4,0.194074836954632,0.216615292502896,5,4,2,6,FALSE,FALSE
Glucose.2.7.5,Glucose.6.6.4,0.438317374048869,0.336909234794878,5,4,2,6,FALSE,FALSE
Glucose.2.8.5,Glucose.6.6.4,0.354004545776837,0.286521488675332,5,4,2,6,FALSE,FALSE
Glucose.6.1.5,Glucose.6.6.4,0.91181269375102,0.175278670327666,5,4,6,6,TRUE,FALSE
Glucose.6.2.5,Glucose.6.6.4,0.79637787567303,0.115316771710585,5,4,6,6,TRUE,FALSE
Glucose.6.3.5,Glucose.6.6.4,0.910344264969816,0.271222700901101,5,4,6,6,TRUE,FALSE
Glucose.6.4.5,Glucose.6.6.4,0.903235831234876,0.321510131900348,5,4,6,6,TRUE,FALSE
Glucose.6.5.5,Glucose.6.6.4,0.908354498056797,0.0805325800960087,5,4,6,6,TRUE,FALSE
Glucose.6.6.5,Glucose.6.6.4,0.910248735737871,0.194341781774854,5,4,6,6,TRUE,FALSE
Glucose.6.7.5,Glucose.6.6.4,0.910344264969816,0.540723139647378,5,4,6,6,TRUE,FALSE
Glucose.6.8.5,Glucose.6.6.4,0.91181269375102,0.328503938301557,5,4,6,6,TRUE,FALSE
Glucose.2.1.6,Glucose.6.6.4,0.121272970620559,0.642906398257353,6,4,2,6,FALSE,FALSE
Glucose.2.2.6,Glucose.6.6.4,0.678442289219124,0.277917205426569,6,4,2,6,FALSE,FALSE
Glucose.2.3.6,Glucose.6.6.4,0.299351861219004,0.346480707203069,6,4,2,6,FALSE,FALSE
Glucose.2.4.6,Glucose.6.6.4,0.01840192631815,0,6,4,2,6,FALSE,FALSE
Glucose.2.5.6,Glucose.6.6.4,0.725322238538098,0.178365810960452,6,4,2,6,FALSE,FALSE
Glucose.2.6.6,Glucose.6.6.4,0.271217928957706,0.092284212472454,6,4,2,6,FALSE,FALSE
Glucose.2.7.6,Glucose.6.6.4,0.625041521113137,0,6,4,2,6,FALSE,FALSE
Glucose.2.8.6,Glucose.6.6.4,0.16666989398267,0,6,4,2,6,FALSE,FALSE
Glucose.6.1.6,Glucose.6.6.4,0.910344264969816,0.464618623473093,6,4,6,6,TRUE,FALSE
Glucose.6.2.6,Glucose.6.6.4,0.79637787567303,0.263146687416308,6,4,6,6,TRUE,FALSE
Glucose.6.3.6,Glucose.6.6.4,0.910344264969816,0.326013748210393,6,4,6,6,TRUE,FALSE
Glucose.6.4.6,Glucose.6.6.4,0.897688847563066,0.207769603353775,6,4,6,6,TRUE,FALSE
Glucose.6.5.6,Glucose.6.6.4,0.884802957423043,0.328081369675816,6,4,6,6,TRUE,FALSE
Glucose.6.6.6,Glucose.6.6.4,0.910344264969816,0.323957927107385,6,4,6,6,TRUE,FALSE
Glucose.6.7.6,Glucose.6.6.4,0.910344264969816,0.315362443194835,6,4,6,6,TRUE,FALSE
Glucose.6.8.6,Glucose.6.6.4,0.910344264969816,0.319514126450934,6,4,6,6,TRUE,FALSE
Glucose.2.1.7,Glucose.6.6.4,0.424750872450903,0.5928192271929,7,4,2,6,FALSE,FALSE
Glucose.2.2.7,Glucose.6.6.4,0.717886188567842,0.389292937364448,7,4,2,6,FALSE,FALSE
Glucose.2.3.7,Glucose.6.6.4,0.220518679192621,0.0346513839450614,7,4,2,6,FALSE,FALSE
Glucose.2.4.7,Glucose.6.6.4,0.00590391265217185,0,7,4,2,6,FALSE,FALSE
Glucose.2.5.7,Glucose.6.6.4,0.725322238538097,0.308253593047937,7,4,2,6,FALSE,FALSE
Glucose.2.6.7,Glucose.6.6.4,0.00700348413175761,0,7,4,2,6,FALSE,FALSE
Glucose.2.7.7,Glucose.6.6.4,0.625833562426104,0,7,4,2,6,FALSE,FALSE
Glucose.2.8.7,Glucose.6.6.4,0.0271827144954899,0,7,4,2,6,FALSE,FALSE
Glucose.6.1.7,Glucose.6.6.4,0.910344264969816,0.317367072847524,7,4,6,6,TRUE,FALSE
Glucose.6.2.7,Glucose.6.6.4,0.910344264969816,0.540456106954506,7,4,6,6,TRUE,FALSE
Glucose.6.3.7,Glucose.6.6.4,0.910344264969816,0.403691099883743,7,4,6,6,TRUE,FALSE
Glucose.6.4.7,Glucose.6.6.4,0.874054941214552,0.311301175915577,7,4,6,6,TRUE,FALSE
Glucose.6.5.7,Glucose.6.6.4,0.886036112389412,0.389328550636856,7,4,6,6,TRUE,FALSE
Glucose.6.6.7,Glucose.6.6.4,0.903801296219816,0.31045087616729,7,4,6,6,TRUE,FALSE
Glucose.6.7.7,Glucose.6.6.4,0.910344264969816,0.209107141761285,7,4,6,6,TRUE,FALSE
Glucose.6.8.7,Glucose.6.6.4,0.91181269375102,0.426272476158619,7,4,6,6,TRUE,FALSE
Glucose.2.1.8,Glucose.6.6.4,0.17681316014172,0.796419002555584,8,4,2,6,FALSE,FALSE
Glucose.2.2.8,Glucose.6.6.4,0.625011010383919,0.378000042045207,8,4,2,6,FALSE,FALSE
Glucose.2.3.8,Glucose.6.6.4,0.259386127187047,0.0873632047936478,8,4,2,6,FALSE,FALSE
Glucose.2.4.8,Glucose.6.6.4,0.0334643658050741,0,8,4,2,6,FALSE,FALSE
Glucose.2.5.8,Glucose.6.6.4,0.725322238538097,0.315668734891095,8,4,2,6,FALSE,FALSE
Glucose.2.6.8,Glucose.6.6.4,0.104317389165523,0.498791043788573,8,4,2,6,FALSE,FALSE
Glucose.2.7.8,Glucose.6.6.4,0.614237466851329,0,8,4,2,6,FALSE,FALSE
Glucose.2.8.8,Glucose.6.6.4,0.0143514371377501,0,8,4,2,6,FALSE,FALSE
Glucose.6.1.8,Glucose.6.6.4,0.907176366342572,0.24754912223837,8,4,6,6,TRUE,FALSE
Glucose.6.2.8,Glucose.6.6.4,0.79637787567303,0.481281719025644,8,4,6,6,TRUE,FALSE
Glucose.6.3.8,Glucose.6.6.4,0.910344264969816,0.288695010548891,8,4,6,6,TRUE,FALSE
Glucose.6.4.8,Glucose.6.6.4,0.910344264969816,0.327042234779707,8,4,6,6,TRUE,FALSE
Glucose.6.5.8,Glucose.6.6.4,0.910344264969816,0.320155669640417,8,4,6,6,TRUE,FALSE
Glucose.6.6.8,Glucose.6.6.4,0.897247705591347,0.33140348605501,8,4,6,6,TRUE,FALSE
Glucose.6.7.8,Glucose.6.6.4,0.910344264969816,0.52341466135883,8,4,6,6,TRUE,FALSE
Glucose.6.8.8,Glucose.6.6.4,0.910344264969816,0.533317039231501,8,4,6,6,TRUE,FALSE
Glucose.2.1.9,Glucose.6.6.4,0.137744907004707,0.575399756636572,9,4,2,6,FALSE,FALSE
Glucose.2.2.9,Glucose.6.6.4,0.578859032605411,0.136754607306167,9,4,2,6,FALSE,FALSE
Glucose.2.3.9,Glucose.6.6.4,0.535031070150828,0.763154912555167,9,4,2,6,FALSE,FALSE
Glucose.2.4.9,Glucose.6.6.4,0.358333083114213,0,9,4,2,6,FALSE,FALSE
Glucose.2.5.9,Glucose.6.6.4,0.725322238538097,0.406745896998136,9,4,2,6,FALSE,FALSE
Glucose.2.6.9,Glucose.6.6.4,0.125061798318522,0.694001361474569,9,4,2,6,FALSE,FALSE
Glucose.2.7.9,Glucose.6.6.4,0.592642646677348,0,9,4,2,6,FALSE,FALSE
Glucose.2.8.9,Glucose.6.6.4,0.5632346295069,0.275509515660835,9,4,2,6,FALSE,FALSE
Glucose.6.1.9,Glucose.6.6.4,0.908639311631697,0.299945676554364,9,4,6,6,TRUE,FALSE
Glucose.6.2.9,Glucose.6.6.4,0.79637787567303,0.156735379236618,9,4,6,6,TRUE,FALSE
Glucose.6.3.9,Glucose.6.6.4,0.910344264969816,0.543667655401633,9,4,6,6,TRUE,FALSE
Glucose.6.4.9,Glucose.6.6.4,0.910344264969816,0.4458797668681,9,4,6,6,TRUE,FALSE
Glucose.6.5.9,Glucose.6.6.4,0.910344264969816,0.304479222587989,9,4,6,6,TRUE,FALSE
Glucose.6.6.9,Glucose.6.6.4,0.904357870411993,0.397790667399337,9,4,6,6,TRUE,FALSE
Glucose.6.7.9,Glucose.6.6.4,0.910344264969816,0.537587957428464,9,4,6,6,TRUE,FALSE
Glucose.6.8.9,Glucose.6.6.4,0.91181269375102,0.46924540305366,9,4,6,6,TRUE,FALSE
Glucose.2.1.10,Glucose.6.6.4,0.144646769100716,0.241026509611883,10,4,2,6,FALSE,FALSE
Glucose.2.2.10,Glucose.6.6.4,0.71103978881232,0.0613239355642789,10,4,2,6,FALSE,FALSE
Glucose.2.3.10,Glucose.6.6.4,0.30562021970985,0.490828871732557,10,4,2,6,FALSE,FALSE
Glucose.2.4.10,Glucose.6.6.4,0.0130402706326988,0,10,4,2,6,FALSE,FALSE
Glucose.2.5.10,Glucose.6.6.4,0.725322238538097,0.207818980308934,10,4,2,6,FALSE,FALSE
Glucose.2.6.10,Glucose.6.6.4,0.275664088252141,0.151709906458858,10,4,2,6,FALSE,FALSE
Glucose.2.7.10,Glucose.6.6.4,0.719315610534784,0.375950086547114,10,4,2,6,FALSE,FALSE
Glucose.2.8.10,Glucose.6.6.4,0.346362875360267,0.0558209873310664,10,4,2,6,FALSE,FALSE
Glucose.6.1.10,Glucose.6.6.4,0.887956205268323,0.381354643731437,10,4,6,6,TRUE,FALSE
Glucose.6.2.10,Glucose.6.6.4,0.79637787567303,0.00442283608787608,10,4,6,6,TRUE,FALSE
Glucose.6.3.10,Glucose.6.6.4,0.796017904470726,0.18276468119137,10,4,6,6,TRUE,FALSE
Glucose.6.4.10,Glucose.6.6.4,0.79637787567303,0.00635726705020598,10,4,6,6,TRUE,FALSE
Glucose.6.5.10,Glucose.6.6.4,0.79637787567303,0.0367132919988941,10,4,6,6,TRUE,FALSE
Glucose.6.6.10,Glucose.6.6.4,0.906468295977568,0.549443453878902,10,4,6,6,TRUE,FALSE
Glucose.6.7.10,Glucose.6.6.4,0.79637787567303,0.0642586700012228,10,4,6,6,TRUE,FALSE
Glucose.6.8.10,Glucose.6.6.4,0.910344264969816,0.331367012884974,10,4,6,6,TRUE,FALSE
Glucose.2.1.11,Glucose.6.6.4,0.248818038695106,0.773361172456094,11,4,2,6,FALSE,FALSE
Glucose.2.2.11,Glucose.6.6.4,0.724440848460032,0.382632242506218,11,4,2,6,FALSE,FALSE
Glucose.2.3.11,Glucose.6.6.4,0.507493572868022,0.386129908418976,11,4,2,6,FALSE,FALSE
Glucose.2.4.11,Glucose.6.6.4,0.315216687025515,0,11,4,2,6,FALSE,FALSE
Glucose.2.5.11,Glucose.6.6.4,0.725322238538097,0.151917521427994,11,4,2,6,FALSE,FALSE
Glucose.2.6.11,Glucose.6.6.4,0.429747900928802,0.0447861057340479,11,4,2,6,FALSE,FALSE
Glucose.2.7.11,Glucose.6.6.4,0.629181886449055,0.227014314314753,11,4,2,6,FALSE,FALSE
Glucose.2.8.11,Glucose.6.6.4,0.161134556944909,0,11,4,2,6,FALSE,FALSE
Glucose.6.1.11,Glucose.6.6.4,0.910344264969816,0.523863789071178,11,4,6,6,TRUE,FALSE
Glucose.6.2.11,Glucose.6.6.4,0.79637787567303,0.412337152193015,11,4,6,6,TRUE,FALSE
Glucose.6.3.11,Glucose.6.6.4,0.910344264969816,0.149390899789462,11,4,6,6,TRUE,FALSE
Glucose.6.4.11,Glucose.6.6.4,0.79637787567303,0.412362578281383,11,4,6,6,TRUE,FALSE
Glucose.6.5.11,Glucose.6.6.4,0.910344264969816,0.0146547523795302,11,4,6,6,TRUE,FALSE
Glucose.6.6.11,Glucose.6.6.4,0.886858130278248,0.316967073825448,11,4,6,6,TRUE,FALSE
Glucose.6.7.11,Glucose.6.6.4,0.79637787567303,0.475177505126719,11,4,6,6,TRUE,FALSE
Glucose.6.8.11,Glucose.6.6.4,0.910344264969816,0.520610574585285,11,4,6,6,TRUE,FALSE
Glucose.2.1.12,Glucose.6.6.4,0.0971018693774593,0.32635680122442,12,4,2,6,FALSE,FALSE
Glucose.2.2.12,Glucose.6.6.4,0.724704382498555,0.190574954021517,12,4,2,6,FALSE,FALSE
Glucose.2.3.12,Glucose.6.6.4,0.205380497756673,0.752981792760484,12,4,2,6,FALSE,FALSE
Glucose.2.4.12,Glucose.6.6.4,0.00357813342255432,0,12,4,2,6,FALSE,FALSE
Glucose.2.5.12,Glucose.6.6.4,0.653729699083291,0.0953280104991795,12,4,2,6,FALSE,FALSE
Glucose.2.6.12,Glucose.6.6.4,0.0969721708807199,0.504789047457124,12,4,2,6,FALSE,FALSE
Glucose.2.7.12,Glucose.6.6.4,0.545715358931218,0.295242480197508,12,4,2,6,FALSE,FALSE
Glucose.2.8.12,Glucose.6.6.4,0.482991291974822,0.466477806294917,12,4,2,6,FALSE,FALSE
Glucose.6.1.12,Glucose.6.6.4,0.910344264969816,0.545033285854885,12,4,6,6,TRUE,FALSE
Glucose.6.2.12,Glucose.6.6.4,0.79637787567303,0.0323465102569628,12,4,6,6,TRUE,FALSE
Glucose.6.3.12,Glucose.6.6.4,0.90047141530639,0.273414701036237,12,4,6,6,TRUE,FALSE
Glucose.6.4.12,Glucose.6.6.4,0.91024218248717,0.169895583841066,12,4,6,6,TRUE,FALSE
Glucose.6.5.12,Glucose.6.6.4,0.997033443877972,0.292024176850859,12,4,6,6,TRUE,FALSE
Glucose.6.6.12,Glucose.6.6.4,0.905961961130083,0.232136835119529,12,4,6,6,TRUE,FALSE
Glucose.6.7.12,Glucose.6.6.4,0.910344264969816,0.340059609701642,12,4,6,6,TRUE,FALSE
Glucose.6.8.12,Glucose.6.6.4,0.786295935318726,0.0677697951358505,12,4,6,6,TRUE,FALSE
Glucose.6.8.4,Glucose.6.7.4,0.98798576090181,0.458174855547341,4,4,6,6,TRUE,TRUE
Glucose.2.1.5,Glucose.6.7.4,0.0258011511241358,0,5,4,2,6,FALSE,FALSE
Glucose.2.2.5,Glucose.6.7.4,0.750078240754561,0,5,4,2,6,FALSE,FALSE
Glucose.2.3.5,Glucose.6.7.4,0.0768238534865527,0,5,4,2,6,FALSE,FALSE
Glucose.2.4.5,Glucose.6.7.4,0.00508297044362099,0,5,4,2,6,FALSE,FALSE
Glucose.2.5.5,Glucose.6.7.4,0.718587228760778,0,5,4,2,6,FALSE,FALSE
Glucose.2.6.5,Glucose.6.7.4,0.0235691905251621,0,5,4,2,6,FALSE,FALSE
Glucose.2.7.5,Glucose.6.7.4,0.511747774064015,0,5,4,2,6,FALSE,FALSE
Glucose.2.8.5,Glucose.6.7.4,0.524198312175098,0.282646611324113,5,4,2,6,FALSE,FALSE
Glucose.6.1.5,Glucose.6.7.4,1,0.0937006203093317,5,4,6,6,TRUE,FALSE
Glucose.6.2.5,Glucose.6.7.4,0.96588868940754,0.0220148924220235,5,4,6,6,TRUE,FALSE
Glucose.6.3.5,Glucose.6.7.4,0.996209854378616,0.0601966825415006,5,4,6,6,TRUE,FALSE
Glucose.6.4.5,Glucose.6.7.4,0.989101420643676,0.145797416652105,5,4,6,6,TRUE,FALSE
Glucose.6.5.5,Glucose.6.7.4,0.994220087465597,0.173207942723994,5,4,6,6,TRUE,FALSE
Glucose.6.6.5,Glucose.6.7.4,0.996114325146671,0.106910299592727,5,4,6,6,TRUE,FALSE
Glucose.6.7.5,Glucose.6.7.4,0.996209854378616,0.366174855989651,5,4,6,6,TRUE,FALSE
Glucose.6.8.5,Glucose.6.7.4,1,0.151815662599363,5,4,6,6,TRUE,FALSE
Glucose.2.1.6,Glucose.6.7.4,0.0300912088558556,0,6,4,2,6,FALSE,FALSE
Glucose.2.2.6,Glucose.6.7.4,0.725501121853533,0,6,4,2,6,FALSE,FALSE
Glucose.2.3.6,Glucose.6.7.4,0.0816143163474342,0,6,4,2,6,FALSE,FALSE
Glucose.2.4.6,Glucose.6.7.4,0.0207236431583303,0,6,4,2,6,FALSE,FALSE
Glucose.2.5.6,Glucose.6.7.4,0.721288355691319,0,6,4,2,6,FALSE,FALSE
Glucose.2.6.6,Glucose.6.7.4,0.0159106157487105,0,6,4,2,6,FALSE,FALSE
Glucose.2.7.6,Glucose.6.7.4,0.792913570671217,0,6,4,2,6,FALSE,FALSE
Glucose.2.8.6,Glucose.6.7.4,0.16899161082285,0,6,4,2,6,FALSE,FALSE
Glucose.6.1.6,Glucose.6.7.4,0.996209854378615,0.355249059708215,6,4,6,6,TRUE,FALSE
Glucose.6.2.6,Glucose.6.7.4,0.96588868940754,0.392642369582429,6,4,6,6,TRUE,FALSE
Glucose.6.3.6,Glucose.6.7.4,0.996209854378615,0.158803278869497,6,4,6,6,TRUE,FALSE
Glucose.6.4.6,Glucose.6.7.4,0.983554436971866,0.101766842746969,6,4,6,6,TRUE,FALSE
Glucose.6.5.6,Glucose.6.7.4,0.970668546831842,0.156364721118781,6,4,6,6,TRUE,FALSE
Glucose.6.6.6,Glucose.6.7.4,0.996209854378616,0.149343363153197,6,4,6,6,TRUE,FALSE
Glucose.6.7.6,Glucose.6.7.4,0.996209854378616,0.103698241458043,6,4,6,6,TRUE,FALSE
Glucose.6.8.6,Glucose.6.7.4,0.996209854378616,0.1332051277753,6,4,6,6,TRUE,FALSE
Glucose.2.1.7,Glucose.6.7.4,0.258811287270433,0,7,4,2,6,FALSE,FALSE
Glucose.2.2.7,Glucose.6.7.4,0.796083721882891,0,7,4,2,6,FALSE,FALSE
Glucose.2.3.7,Glucose.6.7.4,0.00460232836250115,0,7,4,2,6,FALSE,FALSE
Glucose.2.4.7,Glucose.6.7.4,0.00822562949235214,0,7,4,2,6,FALSE,FALSE
Glucose.2.5.7,Glucose.6.7.4,0.780701426291642,0,7,4,2,6,FALSE,FALSE
Glucose.2.6.7,Glucose.6.7.4,0.0093252009719379,0,7,4,2,6,FALSE,FALSE
Glucose.2.7.7,Glucose.6.7.4,0.793705611984184,0,7,4,2,6,FALSE,FALSE
Glucose.2.8.7,Glucose.6.7.4,0.0295044313356702,0,7,4,2,6,FALSE,FALSE
Glucose.6.1.7,Glucose.6.7.4,0.996209854378615,0.207731356141508,7,4,6,6,TRUE,FALSE
Glucose.6.2.7,Glucose.6.7.4,0.996209854378615,0.366093183870321,7,4,6,6,TRUE,FALSE
Glucose.6.3.7,Glucose.6.7.4,0.996209854378616,0.312896890518115,7,4,6,6,TRUE,FALSE
Glucose.6.4.7,Glucose.6.7.4,0.959920530623352,0.0745976088960937,7,4,6,6,TRUE,FALSE
Glucose.6.5.7,Glucose.6.7.4,0.971901701798212,0.358320963248015,7,4,6,6,TRUE,FALSE
Glucose.6.6.7,Glucose.6.7.4,0.989666885628616,0.130633423798993,7,4,6,6,TRUE,FALSE
Glucose.6.7.7,Glucose.6.7.4,0.996209854378615,0.257517989616466,7,4,6,6,TRUE,FALSE
Glucose.6.8.7,Glucose.6.7.4,1,0.29506950174756,7,4,6,6,TRUE,FALSE
Glucose.2.1.8,Glucose.6.7.4,0.0904695592606452,0,8,4,2,6,FALSE,FALSE
Glucose.2.2.8,Glucose.6.7.4,0.701703175287465,0,8,4,2,6,FALSE,FALSE
Glucose.2.3.8,Glucose.6.7.4,0.0145131848370707,0,8,4,2,6,FALSE,FALSE
Glucose.2.4.8,Glucose.6.7.4,0.0357860826452544,0,8,4,2,6,FALSE,FALSE
Glucose.2.5.8,Glucose.6.7.4,0.783330681269163,0,8,4,2,6,FALSE,FALSE
Glucose.2.6.8,Glucose.6.7.4,0.0128127020123618,0,8,4,2,6,FALSE,FALSE
Glucose.2.7.8,Glucose.6.7.4,0.782109516409409,0,8,4,2,6,FALSE,FALSE
Glucose.2.8.8,Glucose.6.7.4,0.0166731539779304,0,8,4,2,6,FALSE,FALSE
Glucose.6.1.8,Glucose.6.7.4,0.993041955751372,0.01320530525163,8,4,6,6,TRUE,FALSE
Glucose.6.2.8,Glucose.6.7.4,0.96588868940754,0.364936868150263,8,4,6,6,TRUE,FALSE
Glucose.6.3.8,Glucose.6.7.4,0.996209854378616,0.126162683779551,8,4,6,6,TRUE,FALSE
Glucose.6.4.8,Glucose.6.7.4,0.996209854378616,0.154959697708479,8,4,6,6,TRUE,FALSE
Glucose.6.5.8,Glucose.6.7.4,0.996209854378616,0.131071009514054,8,4,6,6,TRUE,FALSE
Glucose.6.6.8,Glucose.6.7.4,0.983113295000147,0.158493377210613,8,4,6,6,TRUE,FALSE
Glucose.6.7.8,Glucose.6.7.4,0.996209854378616,0.362429032218873,8,4,6,6,TRUE,FALSE
Glucose.6.8.8,Glucose.6.7.4,0.996209854378615,0.362888394223905,8,4,6,6,TRUE,FALSE
Glucose.2.1.9,Glucose.6.7.4,0.039140464092722,0,9,4,2,6,FALSE,FALSE
Glucose.2.2.9,Glucose.6.7.4,0.582673838664083,0,9,4,2,6,FALSE,FALSE
Glucose.2.3.9,Glucose.6.7.4,0.435425534361331,0,9,4,2,6,FALSE,FALSE
Glucose.2.4.9,Glucose.6.7.4,0.360654799954393,0,9,4,2,6,FALSE,FALSE
Glucose.2.5.9,Glucose.6.7.4,0.347459812035877,0,9,4,2,6,FALSE,FALSE
Glucose.2.6.9,Glucose.6.7.4,0.0355449586331127,0,9,4,2,6,FALSE,FALSE
Glucose.2.7.9,Glucose.6.7.4,0.760514696235429,0,9,4,2,6,FALSE,FALSE
Glucose.2.8.9,Glucose.6.7.4,0.73342839590516,0.271579960392807,9,4,2,6,FALSE,FALSE
Glucose.6.1.9,Glucose.6.7.4,0.994504901040496,0.0611807239683874,9,4,6,6,TRUE,FALSE
Glucose.6.2.9,Glucose.6.7.4,0.96588868940754,0.0198186972558093,9,4,6,6,TRUE,FALSE
Glucose.6.3.9,Glucose.6.7.4,0.996209854378616,0.374110359851265,9,4,6,6,TRUE,FALSE
Glucose.6.4.9,Glucose.6.7.4,0.996209854378616,0.355736824183324,9,4,6,6,TRUE,FALSE
Glucose.6.5.9,Glucose.6.7.4,0.996209854378615,0.147316809403785,9,4,6,6,TRUE,FALSE
Glucose.6.6.9,Glucose.6.7.4,0.990223459820792,0.396314536623976,9,4,6,6,TRUE,FALSE
Glucose.6.7.9,Glucose.6.7.4,0.996209854378616,0.369472804811187,9,4,6,6,TRUE,FALSE
Glucose.6.8.9,Glucose.6.7.4,1,0.280508949120591,9,4,6,6,TRUE,FALSE
Glucose.2.1.10,Glucose.6.7.4,0.0158941504032135,0,10,4,2,6,FALSE,FALSE
Glucose.2.2.10,Glucose.6.7.4,0.558891808172609,0,10,4,2,6,FALSE,FALSE
Glucose.2.3.10,Glucose.6.7.4,0.133925939493251,0,10,4,2,6,FALSE,FALSE
Glucose.2.4.10,Glucose.6.7.4,0.0153619874728791,0,10,4,2,6,FALSE,FALSE
Glucose.2.5.10,Glucose.6.7.4,0.736769276929165,0,10,4,2,6,FALSE,FALSE
