Comparison,Threshold,Run,t,p
GlcGlc-GlcCit,0.995,9,-15.8918230161773,1.69798394991097e-31
CitCit-GlcCit,0.995,9,-29.7423027402791,1.22093441420974e-56
GlcGlc-CitCit,0.9,10,3.98498394734735,7.39301372330244e-05
GlcGlc-GlcCit,0.9,10,-10.7303351997391,1.31238259122962e-25
CitCit-GlcCit,0.9,10,-13.5730456372595,3.2400057828887e-36
GlcGlc-CitCit,0.91,10,2.37831465447005,0.0176536935465868
GlcGlc-GlcCit,0.91,10,-12.5840105657284,6.56214475780216e-34
CitCit-GlcCit,0.91,10,-12.9764935518527,1.57101520542494e-33
GlcGlc-CitCit,0.92,10,2.74878919343671,0.00613311111823327
GlcGlc-GlcCit,0.92,10,-11.5423397801283,8.63031443611052e-29
CitCit-GlcCit,0.92,10,-13.375687714699,4.56877915087034e-35
GlcGlc-CitCit,0.93,10,3.03199871813319,0.00252560443641152
GlcGlc-GlcCit,0.93,10,-12.4894295460006,7.85867181683355e-33
CitCit-GlcCit,0.93,10,-14.8671446027822,3.06069043640263e-41
GlcGlc-CitCit,0.94,10,4.64894699681771,4.14480779173535e-06
GlcGlc-GlcCit,0.94,10,-12.4153904564333,2.88886883803407e-32
CitCit-GlcCit,0.94,10,-16.8278157430244,5.11986601610038e-49
GlcGlc-CitCit,0.95,10,5.37393946284339,1.17040985768498e-07
GlcGlc-GlcCit,0.95,10,-12.280590239429,4.41033824535555e-31
CitCit-GlcCit,0.95,10,-18.0165005675031,1.84818505834011e-53
GlcGlc-CitCit,0.96,10,6.04921565408874,2.96768524499574e-09
GlcGlc-GlcCit,0.96,10,-10.8577016779171,4.98173953620947e-25
CitCit-GlcCit,0.96,10,-17.5912202829461,3.35965393169622e-51
GlcGlc-CitCit,0.97,10,4.34248398025905,1.79094478492937e-05
GlcGlc-GlcCit,0.97,10,-11.5249907692352,6.17617701201122e-27
CitCit-GlcCit,0.97,10,-16.7152026875401,2.69805502574067e-47
GlcGlc-CitCit,0.98,10,4.9033938121461,1.53872944559792e-06
GlcGlc-GlcCit,0.98,10,-9.97612644955889,1.27786301059497e-20
CitCit-GlcCit,0.98,10,-15.9702581069492,6.79205709580584e-41
GlcGlc-CitCit,0.99,10,6.7058868629709,2.74724228093755e-10
GlcGlc-GlcCit,0.99,10,-10.470647903637,1.03277613156368e-20
CitCit-GlcCit,0.99,10,-25.779423747988,2.12074467290626e-68
GlcGlc-CitCit,0.9925,10,7.24734460856305,2.96554969552098e-11
GlcGlc-GlcCit,0.9925,10,-10.4494777929426,1.31937477246567e-19
CitCit-GlcCit,0.9925,10,-29.8883458577064,8.35146250551678e-68
GlcGlc-CitCit,0.995,10,4.65983981278234,1.14662047349441e-05
GlcGlc-GlcCit,0.995,10,-10.3901498071452,2.06356522144671e-17
CitCit-GlcCit,0.995,10,-26.9576801627463,1.03304465466807e-54
GlcGlc-CitCit,0.9,11,-1.58751967448825,0.113157131971272
GlcGlc-GlcCit,0.9,11,-10.7129992596639,1.18789056122743e-25
CitCit-GlcCit,0.9,11,-5.37667003519224,1.44450421558219e-07
GlcGlc-CitCit,0.91,11,-2.20391051117862,0.0281421556053406
GlcGlc-GlcCit,0.91,11,-12.2233049052618,1.82964626101527e-32
CitCit-GlcCit,0.91,11,-5.48369084373864,8.55693860497674e-08
GlcGlc-CitCit,0.92,11,-1.32108638070021,0.1873295076464
GlcGlc-GlcCit,0.92,11,-12.3332392036796,7.47188817391772e-33
CitCit-GlcCit,0.92,11,-6.64832337536033,1.43334588358946e-10
GlcGlc-CitCit,0.93,11,-0.744878034070504,0.456928968537061
GlcGlc-GlcCit,0.93,11,-11.8976174973281,1.13499712787173e-30
CitCit-GlcCit,0.93,11,-6.99767769535507,2.26293226227104e-11
GlcGlc-CitCit,0.94,11,0.0346824775450339,0.972360314787537
