Comparison,Threshold,Run,t,p
One-Neither,0.897032067318627,87,-1.96803398482526,0.0617027915223964
Both-One,0.897032067318627,88,3.28831118060856,0.00628107096501566
Both-Neither,0.897032067318627,88,3.77386030911269,0.000332396238617094
One-Neither,0.897032067318627,88,-1.07571510316579,0.301283567888787
Both-One,0.897032067318627,89,4.80757223652667,8.00599932849267e-06
Both-Neither,0.897032067318627,89,2.46954081155115,0.0194757670805294
One-Neither,0.897032067318627,89,-1.50559618377278,0.141983569993362
Both-One,0.897032067318627,90,2.14253925538553,0.0420511113341843
Both-Neither,0.897032067318627,90,1.2048064890022,0.25731451023475
One-Neither,0.897032067318627,90,-0.495093649873066,0.627230532237275
Both-One,0.897032067318627,91,5.27588334116373,1.66361569819782e-06
Both-Neither,0.897032067318627,91,2.45980965150367,0.0219012641974605
One-Neither,0.897032067318627,91,-1.83115647640765,0.075280793470161
Both-One,0.897032067318627,92,1.03668104449012,0.307171065668285
Both-Neither,0.897032067318627,92,0.387897751073598,0.701657303912544
One-Neither,0.897032067318627,92,-0.563101449841519,0.577148150051715
Both-One,0.897032067318627,93,4.6131562798426,1.30703169076231e-05
Both-Neither,0.897032067318627,93,3.1093328634622,0.00307592211811778
One-Neither,0.897032067318627,93,-1.57993350978136,0.120131898610155
Both-One,0.897032067318627,94,2.97536619029129,0.0123627289431923
Both-Neither,0.897032067318627,94,2.64497625996378,0.0148289240015899
One-Neither,0.897032067318627,94,-1.18572200371661,0.25735083432698
Both-One,0.897032067318627,95,7.61228873795308,2.17747000805745e-10
Both-Neither,0.897032067318627,95,6.79200772840939,1.99067351982239e-08
One-Neither,0.897032067318627,95,-0.543143044149535,0.590703576226466
Both-One,0.897032067318627,96,8.14162165412283,7.39162749636595e-14
Both-Neither,0.897032067318627,96,4.11235837597903,7.60172946384783e-05
One-Neither,0.897032067318627,96,-3.48439005412663,0.000832037718722854
Both-One,0.897032067318627,97,7.505843612831,8.79971313348389e-12
Both-Neither,0.897032067318627,97,6.82572509031259,3.23273256750346e-10
One-Neither,0.897032067318627,97,-0.467875958472874,0.640779742342518
Both-One,0.897032067318627,98,6.75833693090705,3.07476080885847e-06
Both-Neither,0.897032067318627,98,3.1602888331053,0.00720534919302033
One-Neither,0.897032067318627,98,-2.8377408636964,0.0110581782888579
Both-One,0.897032067318627,99,6.73166948373799,6.62026627479188e-09
Both-Neither,0.897032067318627,99,5.80619136980497,0.000101021612478475
One-Neither,0.897032067318627,99,0.77230629948972,0.453266953454656
Both-One,0.897032067318627,100,5.80937922521881,2.17016554241573e-06
Both-Neither,0.897032067318627,100,0.417414034762585,0.677551722666326
One-Neither,0.897032067318627,100,-6.5952981469749,6.67130584433726e-06
Both-One,0.897032067318627,101,4.36849437853594,0.000142777880512576
Both-Neither,0.897032067318627,101,2.79432718208189,0.0113348470770668
One-Neither,0.897032067318627,101,-1.47391092995366,0.149858307966999
Both-One,0.897032067318627,102,2.92933968625698,0.00500352175937295
Both-Neither,0.897032067318627,102,1.23031966085826,0.221473980950337
One-Neither,0.897032067318627,102,-2.01855631051104,0.0496955721339981
Both-One,0.897032067318627,103,3.83007054623289,0.00202084153391469
