Comparison,Threshold,Run,t,p
One-Neither,0.933022515351376,72,2.69850066186813,0.00899259586876432
Both-One,0.933022515351376,73,-0.150050190160355,0.883962163312984
Both-Neither,0.933022515351376,73,5.62802582051987,1.27918245435911e-06
One-Neither,0.933022515351376,73,1.88635022161336,0.0942913749850837
Both-One,0.933022515351376,74,0.34132585234438,0.736746306181084
Both-Neither,0.933022515351376,74,5.76183608062354,2.78861267594088e-08
One-Neither,0.933022515351376,74,1.80080760518327,0.0879575797021057
Both-One,0.933022515351376,75,2.61481292908593,0.0155662553245221
Both-Neither,0.933022515351376,75,1.9430543278739,0.0612546427956359
One-Neither,0.933022515351376,75,-0.570732714880775,0.570950703067346
Both-One,0.933022515351376,76,2.75937808216729,0.00831764846098113
Both-Neither,0.933022515351376,76,1.7935220603301,0.083192508795108
One-Neither,0.933022515351376,76,-1.49892280315615,0.137881507840778
Both-One,0.933022515351376,77,8.21078067287034,1.02300719909051e-10
Both-Neither,0.933022515351376,77,8.57928081122891,8.83032858856062e-13
One-Neither,0.933022515351376,77,-0.88086034370058,0.38644353628763
Both-One,0.933022515351376,78,-0.912118202311257,0.369809277206334
Both-Neither,0.933022515351376,78,5.95426700557361,1.67858792615308e-07
One-Neither,0.933022515351376,78,3.61467548499378,0.00158031850033572
Both-One,0.933022515351376,79,1.03451418931342,0.306831905673945
Both-Neither,0.933022515351376,79,5.16389001874922,9.08314881412825e-06
One-Neither,0.933022515351376,79,2.86357307335956,0.00782527445263919
Both-One,0.933022515351376,80,6.84041426235786,3.91242528764332e-07
Both-Neither,0.933022515351376,80,3.31155436187421,0.00176688569700616
One-Neither,0.933022515351376,80,-3.29674885375693,0.00142630057693069
Both-One,0.933022515351376,81,2.34975477425409,0.0230134047160963
Both-Neither,0.933022515351376,81,4.71354925833185,7.05347552892085e-06
One-Neither,0.933022515351376,81,0.846794362550882,0.400617479796461
Both-One,0.933022515351376,82,7.25057022494839,7.16431041285495e-11
Both-Neither,0.933022515351376,82,12.7445313615598,5.19092218965391e-23
One-Neither,0.933022515351376,82,3.9061293234838,0.000207182335874283
Both-One,0.933022515351376,83,3.84730508459652,0.000325873936093792
Both-Neither,0.933022515351376,83,2.98510325762898,0.00358967272847714
One-Neither,0.933022515351376,83,-1.34898220615469,0.182999944337669
Both-One,0.933022515351376,84,3.83989224108559,0.000493035649493066
Both-Neither,0.933022515351376,84,2.80567203553267,0.00601365109760766
One-Neither,0.933022515351376,84,-0.385009974957049,0.701796887292779
Both-One,0.933022515351376,85,2.77227136018911,0.0146062528476948
Both-Neither,0.933022515351376,85,7.95958504199589,3.62761306040736e-13
One-Neither,0.933022515351376,85,1.0420804269695,0.312866142477194
Both-One,0.933022515351376,86,1.10352939703256,0.289005270773169
Both-Neither,0.933022515351376,86,1.55069092920945,0.124673311490908
One-Neither,0.933022515351376,86,-0.199870149125599,0.84394189713296
Both-One,0.933022515351376,87,8.5676740962116,1.24149657483335e-13
Both-Neither,0.933022515351376,87,10.0217123976414,7.32769717096533e-18
One-Neither,0.933022515351376,87,1.41687071433937,0.159415633149212
Both-One,0.933022515351376,88,5.75243601140762,7.28925110782841e-07
Both-Neither,0.933022515351376,88,3.69065423937035,0.000443085596400467
One-Neither,0.933022515351376,88,-1.25330680915828,0.214767354244013
Both-One,0.933022515351376,89,-0.160291402926958,0.875609634739812
Both-Neither,0.933022515351376,89,3.7427290972402,0.000261660257985492
One-Neither,0.933022515351376,89,1.18753812946603,0.260503203076673
Both-One,0.933022515351376,90,3.93347290288564,0.000232298144142683
Both-Neither,0.933022515351376,90,5.61445805352865,6.91125006475971e-07
One-Neither,0.933022515351376,90,0.241610996168503,0.810421129695335
Both-One,0.933022515351376,91,1.83539476480471,0.0794872100612892
Both-Neither,0.933022515351376,91,7.87347860228367,2.21387106535578e-12
One-Neither,0.933022515351376,91,1.6687463310458,0.109780230723348
Both-One,0.933022515351376,92,2.18927314431283,0.0332981236315929
Both-Neither,0.933022515351376,92,3.72856870019704,0.00030204766555891
One-Neither,0.933022515351376,92,0.581798056792208,0.563303172596029
Both-One,0.933022515351376,93,0.814930790979406,0.421642126143971
Both-Neither,0.933022515351376,93,3.9287336680275,0.000560323279355331
One-Neither,0.933022515351376,93,1.96364782138697,0.0639855743436231
Both-One,0.933022515351376,94,-0.0570416046311309,0.954846841112248
Both-Neither,0.933022515351376,94,1.15773994042798,0.251234920788139
One-Neither,0.933022515351376,94,2.00682032738723,0.0468583153851735
Both-One,0.933022515351376,95,1.3974304495018,0.167531097283856
Both-Neither,0.933022515351376,95,4.04714326256621,0.000161823235447106
One-Neither,0.933022515351376,95,1.42103716308119,0.162422615817598
Both-One,0.933022515351376,96,-0.124732497463235,0.902223444866792
Both-Neither,0.933022515351376,96,3.65263284927055,0.000509667587363916
One-Neither,0.933022515351376,96,2.00558203482123,0.0638324757678684
Both-One,0.933022515351376,97,-1.66092630976333,0.122526113072767
Both-Neither,0.933022515351376,97,1.54272198069069,0.131174836589121
One-Neither,0.933022515351376,97,2.44089838804256,0.0350628531406252
Both-One,0.933022515351376,98,3.35174719387954,0.00165789105103779
Both-Neither,0.933022515351376,98,9.06162652369283,4.25856183373752e-16
One-Neither,0.933022515351376,98,1.85943314824422,0.0706240534366184
Both-One,0.933022515351376,99,5.40303519965763,0.000306056497171033
Both-Neither,0.933022515351376,99,3.62150300040606,0.000550260199091043
